Open,High,Low,Close,Adj Close,Output
0.692568206,0.710909682,0.686085969,0.6596601,1.844265308,0
0.660152824,0.67369709,0.70155914,0.7154723,1.303047187,1
0.715310692,0.806286741,0.775236096,0.775385798,1.955184839,1
0.77464792,0.742545412,0.737147565,0.75574585,1.656269025,0
0.754981389,1.083514824,0.772390852,1.143917306,3.496053049,1
1.143118012,1.17142032,1.153947836,1.146550334,2.97777333,1
1.145758964,1.115455655,1.072330209,1.060898534,2.743142574,0
1.059745171,1.188774095,1.092522079,1.223158641,2.448134406,1
1.221193629,1.203537091,1.214740447,1.195794867,2.192723662,0
1.194843387,1.16201873,1.209930371,1.174938143,1.872639973,0
1.175202344,1.23638806,1.249366384,1.25515995,1.916084238,1
1.253786849,1.1985904,1.197377583,1.206106295,2.198823931,0
1.205837904,1.26503603,1.238315491,1.27783976,2.206163578,1
1.277936583,1.389346473,1.351951333,1.437496933,2.402988299,1
1.436650874,1.384874539,1.444311474,1.392845797,0.923732995,0
1.392259568,1.544584838,1.435776038,1.605887206,1.491490917,1
1.60529007,1.61382651,1.622728642,1.615281789,1.723206463,1
1.613099522,1.655611851,1.679465224,1.687646069,0.904535495,1
1.686648692,1.612976136,1.315455926,1.505270394,2.906081985,0
1.504670425,1.435110281,1.106139508,1.215239208,3.589653719,0
1.215548601,1.269627491,1.203567323,1.256033805,1.469637422,1
1.255951559,1.30540855,1.21864177,1.145589065,1.040227135,0
1.149934888,1.160627691,1.088324333,1.118688443,16.0322391,0
1.118784998,1.157779148,1.133863877,1.111735724,0.621158314,0
1.111867319,1.078875607,1.023820535,1.048010109,0.992394249,0
1.049039463,1.235846557,1.115722313,1.292392922,1.023735458,1
1.29108006,1.253449719,1.232567432,1.221784377,0.697974087,0
1.223469739,1.36961221,1.291533678,1.341641181,0.991343671,1
1.340456872,1.333807413,1.270552037,1.242525886,0.952262888,0
1.240458661,1.232521301,1.212090063,1.27275627,0.774312656,1
1.270978525,1.220031834,1.258422035,1.271964671,0.048777497,0
1.27200919,1.332651519,1.349170452,1.390584494,0.492645586,1
1.388476265,1.385740831,1.380581208,1.451423866,0.775222835,1
1.452394064,1.502762912,1.520355677,1.57457518,0.880911007,1
1.57403909,1.619198807,1.582114024,1.628037086,1.195474717,1
1.625076305,1.649026968,1.630597421,1.71018487,1.157283576,1
1.710389769,1.643939246,1.688565161,1.700002414,1.116452836,0
1.699965998,1.848488693,1.729270714,1.906147852,1.368243626,1
1.904196763,1.844074568,1.894448657,1.801623772,0.51881475,0
1.799076159,1.788634928,1.684058298,1.629487874,1.664180329,0
1.625410219,1.604792717,1.591070178,1.67609508,1.3256405,1
1.676587185,1.698997405,1.64343246,1.768779848,1.335328515,1
1.7692582,1.764060095,1.622022129,1.727054076,1.118626087,0
1.72595512,1.748317703,1.753067484,1.763890676,0.789826422,1
1.762448484,1.774701919,1.848981448,1.76279499,0.856209042,0
1.761917258,1.709580303,1.728678164,1.729012439,0.943415165,0
1.728065419,1.695898357,1.637033689,1.564784224,1.170946568,0
1.563336676,1.588072603,1.598540382,1.602875861,1.193245029,1
1.60080343,1.667238936,1.576959695,1.506998615,1.929258897,0
1.503976825,1.469915574,1.481363116,1.437231824,1.781592357,0
1.435682926,1.540267339,1.512240961,1.613064623,1.193439222,1
1.612516748,1.612900454,1.649554886,1.655966043,0.712887685,1
1.655446682,1.615082941,1.694058131,1.655128587,0.7346294,0
1.654382225,1.693396945,1.704093689,1.754255919,1.245157824,1
1.753578585,1.773892039,1.817174773,1.822890052,1.08677248,1
1.8228327,1.795943956,1.849496644,1.813842547,1.645737644,0
1.813532379,1.769551361,1.88571541,1.812274538,1.438099065,0
1.811717047,1.794018117,1.89172712,1.828403447,1.289245678,1
1.82836461,1.787621461,1.824737682,1.733952341,1.33573136,0
1.733344746,1.725770643,1.800953608,1.795181207,0.88322697,1
1.794597537,1.759474778,1.831189892,1.792588017,1.371684148,0
1.797893716,1.738388574,1.823475524,1.764833029,1.661898477,0
1.763840841,1.71803182,1.737877007,1.670712089,2.175067999,0
1.672824502,1.716992939,1.750282765,1.793911553,1.019492284,1
1.793345218,1.750904013,1.864638406,1.79545864,0.696015359,1
1.795221262,1.876101414,1.876723531,1.878792389,1.291152247,1
1.880853747,1.851214638,1.945702307,1.900615827,0.676953599,1
1.898273092,1.869185038,1.95077131,1.873184128,0.952909766,0
1.872232422,1.996381167,1.967707255,2.064419009,1.880519518,1
2.064579189,2.04959643,2.052694623,2.039045697,2.257392645,0
2.036309088,1.990258474,2.090786696,2.048175458,1.412987303,1
2.044314993,1.981903025,1.978284582,1.94409504,2.589679764,0
1.940997694,1.914480233,1.974713044,1.896643213,1.665643222,0
1.896813151,1.83589841,1.563062672,1.663069229,3.265259842,0
1.661163017,1.643303071,1.616422871,1.600209874,1.587696255,0
1.59743308,1.607913827,1.563353485,1.650835837,1.726770852,1
1.650144159,1.591005486,1.590185929,1.517138653,1.075626999,0
1.514076132,1.537036197,1.439799591,1.422406962,2.104775827,0
1.420807739,1.37205302,1.274181147,1.379168209,2.695784313,0
1.381411962,1.316164037,1.334661098,1.324062917,0.78630363,0
1.323835655,1.283064798,1.245456204,1.27128542,0.641676253,0
1.274884969,1.471387042,1.338515182,1.530686123,1.252963479,1
1.530641506,1.530390713,1.579239846,1.582326377,0.803878951,1
1.58197512,1.562613605,1.612655293,1.560652259,0.721629079,0
1.561886472,1.503702093,1.517815418,1.494449385,0.625667966,0
1.494694832,1.676434984,1.55545902,1.744814334,0.969723691,1
1.742263615,1.704771291,1.797623873,1.748826786,0.482676391,1
1.748040948,1.676412084,1.747825173,1.68490843,0.245124871,0
1.683716496,1.724532085,1.772841881,1.696631381,0.918480276,1
1.696735685,1.622409562,1.571291942,1.495796709,1.775503957,0
1.491033238,1.657096166,1.558710811,1.707215369,1.804370211,1
1.707490792,1.679458909,1.689971987,1.655919326,1.822073099,0
1.65624395,1.67507662,1.682745358,1.686550956,1.74395098,1
1.68574031,1.720286638,1.755982404,1.763142067,1.59115514,1
1.766319991,1.70731571,1.731619656,1.721082688,1.604398149,0
1.721404045,1.71580465,1.568557414,1.578361215,1.875535961,0
1.577176044,1.555517939,1.59828175,1.621295021,1.353204156,1
1.62124346,1.615215594,1.318498686,1.242524453,2.065178654,0
1.272751474,1.291719623,1.203155166,1.274999804,3.147059136,1
1.27297456,1.29030736,1.306265645,1.273450138,1.082641279,0
1.271857984,1.247832502,1.17795777,1.111092872,1.253516849,0
1.108667648,1.201207429,1.03278348,1.095285532,1.497449612,0
1.093049031,1.044964813,0.933644149,0.936051386,2.027111796,0
0.933467024,0.990174333,0.933521771,0.897119427,1.08799956,0
0.898967117,0.874542593,0.314532953,0.602546146,4.604712933,0
0.589862317,0.826102272,0.553390657,0.787516873,2.680915851,1
0.77801154,0.80587468,0.472112558,0.6121157,2.381277497,0
0.61578901,0.642259362,0.566703544,0.624355397,1.154486683,1
0.624313827,0.61488402,0.344701332,0.482274769,2.206450466,0
0.478974117,0.692177296,0.522130031,0.684318908,1.649868213,1
0.689148886,0.688409259,0.62887582,0.670363601,1.098107169,0
0.670056108,0.742548763,0.701246922,0.720605802,0.860960708,1
0.72193455,0.718705057,0.672101702,0.663809978,0.442094801,0
0.667624782,0.637081995,0.529302926,0.523915276,1.03865924,0
0.523527368,0.5564266,0.471503327,0.467991444,0.544179367,0
0.467895406,0.514414631,0.462278059,0.524143699,-0.128593741,1
0.523440454,0.563749312,0.500215131,0.603364399,0.230486457,1
0.601595109,0.584629136,0.586757388,0.579532156,0.02296213,0
0.58057159,0.608565141,0.596575353,0.623486988,-0.056874927,1
0.624968051,0.668724566,0.663271764,0.717157386,0.069706183,1
0.719062637,0.668996854,0.586337998,0.58967807,0.379759162,0
0.58919492,0.594734624,0.539547958,0.520122076,0.087929707,0
0.519740915,0.519948904,0.561157578,0.535658432,-0.262693516,1
0.534552814,0.539872512,0.461840364,0.415122664,-0.026927452,0
0.417006533,0.39507392,0.339270805,0.413798411,0.782919262,0
0.411309528,0.582185114,0.410365135,0.619798828,0.992611662,1
0.62233569,0.624850572,0.587854359,0.578474301,0.465044357,0
0.578449836,0.579681747,0.599373506,0.619770024,0.231378813,1
0.62029899,0.57616966,0.537345603,0.527097437,0.192689361,0
0.527571988,0.672911088,0.54462759,0.709981259,0.328129427,1
0.70593935,0.755304094,0.752984473,0.76940266,0.45297095,1
0.780357096,0.77697439,0.803671407,0.783537524,0.62095743,1
0.771267833,0.732893457,0.739303714,0.68931527,0.273472759,0
0.689194849,0.701931743,0.709560188,0.681239208,0.173911779,0
0.683838917,0.638956029,0.605047902,0.579192674,0.145417849,0
0.583027114,0.567563986,0.58843067,0.570088707,-0.109047924,0
0.56755999,0.546502637,0.506290909,0.573859839,0.168420358,1
0.571094432,0.528495373,0.374862478,0.347279127,0.970072378,0
0.344867045,0.387185269,0.248654657,0.387784684,1.275683337,1
0.3887287,0.457116875,0.398852336,0.449615418,0.634678307,1
0.447870047,0.489729767,0.429944673,0.505569057,-0.024121994,1
0.505715261,0.501321384,0.383319969,0.349866442,0.33993039,0
0.348035643,0.360876176,0.319947536,0.378849957,0.256521344,1
0.384618357,0.46368947,0.422560238,0.507531003,0.099255402,1
0.509406207,0.488368191,0.521272207,0.498472176,0.019431527,0
0.50097704,0.567602107,0.543873395,0.579499626,0.228050826,1
0.581913544,0.542640487,0.543102077,0.537212111,0.034100961,0
0.537251184,0.491696937,0.483754821,0.468324907,0.236249384,0
0.467476296,0.443519687,0.476952897,0.477021896,0.272317777,1
0.475105761,0.485969131,0.502898287,0.518299277,-0.457741309,1
0.518452513,0.537577759,0.557569211,0.550018854,-0.431006797,1
0.55012289,0.50424924,0.488707794,0.465155644,-0.341887011,0
0.464319296,0.488266816,0.519117533,0.497705512,-0.348144348,1
0.49752808,0.489725997,0.530138017,0.478081614,-0.434688166,0
0.480246196,0.437297016,0.44084027,0.427338,-0.172756078,0
0.426887337,0.430404518,0.448755846,0.461164831,-0.310845,1
0.462219306,0.438978075,0.477133289,0.447122826,-0.536372208,0
0.446887637,0.459591477,0.489676777,0.485688649,-0.680988455,1
0.486755647,0.461386898,0.45696991,0.429886623,-0.466633776,0
0.428664724,0.400150471,0.442030684,0.416036356,-0.724537057,0
0.417588018,0.386014155,0.403850186,0.416039652,-0.613535763,1
0.416724883,0.393448295,0.383454895,0.364329324,-0.615182149,0
0.367987976,0.350920237,0.378120026,0.352913326,-0.487552907,0
0.352066231,0.339082863,0.391228606,0.35885806,-0.733207036,1
0.359340161,0.363132949,0.38957983,0.373093522,-0.738579149,1
0.373691282,0.338095647,0.363658353,0.332424458,-0.64704225,0
0.333981208,0.301825588,0.306372031,0.282092551,-0.504398904,0
0.281997522,0.388192872,0.314373227,0.396262421,-0.251710694,1
0.398177793,0.374804018,0.420887103,0.399466221,-0.700013031,1
0.399491969,0.425820317,0.437681037,0.469347796,-0.545383502,1
0.47034735,0.473906247,0.513409332,0.508133157,-0.590262015,1
0.508337741,0.518229585,0.539400485,0.563398087,-0.632295487,1
0.56547704,0.776405658,0.616031185,0.659441708,0.897921578,1
0.656379831,0.709859351,0.669613406,0.760846823,0.080099145,1
0.766047643,0.783547404,0.793036656,0.788339425,0.259497432,1
0.788411685,0.76063129,0.815621606,0.780193432,-0.330064013,0
0.781296836,0.852329678,0.752291246,0.907058986,-0.025016006,1
0.90499102,0.85211883,0.911375992,0.874506396,-0.393289181,0
0.865815894,0.867679977,0.827214564,0.788741387,-0.347588976,0
0.785269003,0.755522902,0.785722192,0.74876963,-0.402430503,0
0.747654766,0.725306138,0.729697438,0.689440229,-0.374886885,0
0.692794299,0.737336906,0.71622512,0.777747126,-0.413616419,1
0.777693807,0.802332851,0.71198235,0.831127351,0.078743844,1
0.830995248,0.910344318,0.845102958,0.942198462,0.239725407,1
0.943033101,0.982682105,0.998339116,1.033747277,0.33088651,1
1.034632357,1.013205646,1.036771604,0.995484681,0.143235575,0
0.995088524,1.077381518,1.01292789,1.134908206,0.269516157,1
1.130251461,1.088875671,1.119326475,1.095460647,0.007153062,0
1.096089477,1.090222864,1.155082745,1.090554565,0.042638324,0
1.089524039,1.062865117,1.07501056,1.038307141,0.019237516,0
1.038809425,1.146777626,1.100504969,1.207194816,-0.087924452,1
1.207875464,1.160529947,1.194028657,1.170344173,-0.114975636,0
1.170120903,1.122291601,1.161427782,1.168077424,-0.126027109,0
1.166440695,1.155556167,1.172868986,1.116755874,-0.032621126,0
1.112987046,1.124443927,1.125999378,1.064776139,0.014180255,0
1.064192578,1.069659172,1.116231605,1.06986536,-0.050607505,1
1.066573501,1.143530286,1.100222275,1.192827086,0.221748321,1
1.1928989,1.269462444,1.262900851,1.334987103,0.093494804,1
1.333996247,1.289132475,1.356679923,1.312117562,0.397530968,0
1.309837922,1.27614926,1.35104317,1.334148501,-0.388706865,1
1.332196379,1.318308264,1.379038275,1.327007483,0.060036472,0
1.327539632,1.27710827,1.302827851,1.22836967,0.114013288,0
1.229244208,1.236736029,1.273350337,1.287934515,-0.030005597,1
1.28986182,1.244031931,1.230975489,1.19198963,-0.021192545,0
1.189213537,1.231215998,1.237832771,1.2930117,0.065249139,1
1.293446664,1.240082788,1.339790035,1.284682423,-0.238617813,0
1.284853976,1.258812242,1.308306355,1.281383901,-0.375278625,0
1.281354472,1.22279548,1.256122398,1.187305379,-0.070255443,0
1.185450853,1.17956129,1.244803425,1.194466173,0.078086854,1
1.19067176,1.228536692,1.238869659,1.280551891,0.300991074,1
1.278169693,1.286519914,1.346184083,1.293813617,0.310345384,1
1.291415119,1.309870431,1.318795109,1.325310216,0.493902439,1
1.324129762,1.287936645,1.377799146,1.321037242,0.20279144,0
1.320350755,1.355621672,1.377244092,1.418193314,-0.159277635,1
1.418612387,1.40297424,1.464025642,1.468553309,0.278209239,1
1.469534479,1.408787224,1.050801928,1.170623325,1.631441608,0
1.171299623,1.135505492,1.125578807,1.134517851,0.80613326,0
1.11747569,1.118702715,1.183770192,1.137689408,0.267515497,1
1.137784561,1.110427137,1.099340684,1.058556695,0.292693918,0
1.057691861,1.055871104,1.12539989,1.075225853,0.055750943,1
1.075367367,1.075878772,1.12370476,1.120257311,-0.281301807,1
1.119768124,1.088554791,1.05868547,1.06212835,0.384499097,0
1.061846162,1.125552904,1.120728725,1.18037043,0.270811695,1
1.180446161,1.181696581,1.235569153,1.230952256,-0.149754564,1
1.229772284,1.18833676,1.256556699,1.218829493,-0.079152164,0
1.217926088,1.174189272,1.253585978,1.20203423,-0.227836499,0
1.20212104,1.219064167,1.266873917,1.25601059,-0.235626457,1
1.255226457,1.194952642,1.260672072,1.203783659,-0.316815103,0
1.203612196,1.145379605,1.033963708,0.97895295,0.562729444,0
0.987935301,0.958911428,0.877916407,0.864235236,0.810417627,0
0.863426953,0.980532432,0.925248363,1.026062715,0.272082797,1
1.025204026,1.021709526,1.0692098,1.078749215,0.057205048,1
1.078571333,1.030836037,0.938341738,0.974878735,0.503882364,0
